code,short_name,academic_year,issue
N13,三多,113,p05（資產負債表）、p06（收支餘絀表）、p09（現金流量表）表頭被紅色關防壓住，已依規範以 max-of-RGB 通道分離讀取，底層黑字清晰可辨；基準日（114年7月31日）與期間（113.8.1~114.7.31）均確認無誤，無不確定之處。本期收支餘絀表為 p06，比較期（112.8.1~113.7.31）為 p07，未誤用。
N13,三多,113,"交叉驗證通過：現金流量表（p09）期末現金及約當現金餘額 7,589,528 與資產負債表現金及銀行存款 7,589,528 相符；流動資產合計、非流動資產合計、資產總計、流動負債合計、非流動負債合計、負債總額、餘絀總額、負債及餘絀總計、收入合計、支出合計、各科目執行率均自行驗算相符，表上差異數欄無四捨五入誤差。"
N14,積穗,111,"資產負債表 (p05) header and the 現金及銀行存款 / 應收帳款淨額 / 其他應收款 / 預付款項 cells sit under the red 關防 seal. Read via red-channel separation: 現金及銀行存款 = 5,316,025, independently corroborated by 流動資產合計 arithmetic (5,867,623 − 5,403 − 494,504 − 51,691) and by 現金流量表 (p09) 期末現金及約當現金餘額 $5,316,025."
N14,積穗,111,"收支餘絀表 (p06) title/period and the 教保費收入 budget+actual cells sit under the seal; read via red-channel separation (民國111年8月1日至112年7月31日; column header 111.8.1~112.7.31; $13,128,312 / $12,748,088)."
N14,積穗,111,"業務發展費, 延後托育支出, 其他支出 have a blank (dash) 預算數 — no budget appropriated; recorded as null, not 0. Their 執行率 cells are likewise dashed."
N14,積穗,111,"執行率 is blank for 收入合計, 支出合計, 本期稅前餘絀, 所得稅費用 and 本期稅後餘絀; recorded as null."
N14,積穗,111,"所得稅費用 is dashed in both 預算數 and 決算數 (null, not 0); consequently 本期稅前餘絀 = 本期稅後餘絀 = 177,139."
N14,積穗,111,"No row is literally labelled 本期餘絀 on the current-period 收支餘絀表; the printed rows 本期稅前餘絀 / 本期稅後餘絀 are both reported verbatim. 本期稅後餘絀 177,139 is the figure that ties to 資產負債表 本期餘絀."
N14,積穗,111,"Revenue detail rows (教保費收入 13,128,312 / 12,748,088; 教保費收入減項 null / (106,513); 延後托育收入淨額 null / 497,275; 利息收入 null / 35,946; 其他收入 null / 2,126,999) were read and used to verify 收入合計 but are not listed in `lines`, which follows the requested row set."
N14,積穗,111,"Note 1 item (六) prints a single combined figure '核定及實際招收總人數： 106 名' rather than the '分別為 X 名及 Y 名' form, so approved_capacity and actual_enrolment are both 106 from that one statement."
N14,積穗,111,"p07 is the comparative 收支餘絀表 (110.8.1~111.7.31) and was not used; it contains an extra expense line 公共事務管理費 that does not appear on the current-period statement (p06) — confirmed by the p06 budget column summing exactly to 支出合計 12,801,666 without it."
N14,積穗,112,影像目錄原僅提供p04–p16（對應報表頁N14-4至N14-16，共13頁），但來源PDF（data/raw/資料集/非營利園財報/112學年度/N14積穗_112學年度財務報告.pdf）實際共41頁，財務報表附註五（關係人交易，N14-22、N14-23）落在p22–p23，遠超原提供範圍。為完成附註二/三/五之抽取，已用專案.venv的PyMuPDF，以與既有頁面相同的200dpi設定，將p17–p41另行渲染到本次抽取專用的私有暫存目錄（/private/tmp/.../scratchpad/extract_N14_積穗_112/），未寫入共用的data/interim/pages目錄。建議之後若要長期保存，請將p17–p41正式渲染進data/interim/pages/112/N14_積穗/，否則下次抽取此份報告仍會遇到同樣缺頁問題。
N14,積穗,112,"【資產負債表本身加總不一致，非我判讀錯誤】113年7月31日（本期）流動資產合計印刷為5,458,676元，但流動資產四項明細（現金及銀行存款5,458,676＋應收帳款淨額800＋其他應收款40,338＋預付款項10,070）加總應為5,509,884元，短少51,208元——流動資產合計欄位的數字恰好與現金及銀行存款欄位完全相同，疑似原始報表製作時複製貼上遺漏。佐證：(1) 資產總計13,642,596元＝5,509,884（正確加總的流動資產）＋8,132,712（非流動資產合計），可見資產總計是用「正確」的流動資產合計去加總的，只有流動資產合計那一列本身印錯；(2) 現金流量表（N14-9）營業活動調整項所列應收帳款淨額變動4,603、其他應收款變動454,166、預付款項變動41,621，分別恰等於112→113年各該科目的前後期差額（5,403-800=4,603；494,504-40,338=454,166；51,691-10,070=41,621），獨立佐證800/40,338/10,070三個數字讀取無誤。因此JSON中balance_sheet.current_assets_total我如實填入報表印刷的5,458,676（逐字照抄原則），但依明細加總與資產總計反推之正確值應為5,509,884，供後續使用者判斷是否需要通知機構更正報表。"
N14,積穗,112,附註一(六)「核定及實際招收總人數」為合併陳述「106名」，未分別列出核定數與實際數，故approved_capacity與actual_enrolment均填106（依guide常見版面變異處理，非我判讀錯誤）。
N14,積穗,112,"附註五揭露之關係人交易，113年7月31日「行政管理費」欄與「其他應付款」欄金額相同（皆238,746元），112年7月31日兩欄亦相同（皆239,682元）——附註五內部前後一致，無矛盾。但此揭露數（238,746）與收支餘絀表列示的112.8.1~113.7.31全年行政管理費決算數（239,682）不同，差額936元；依corpus已知92%以上報告存在此現象（揭露數為年末應付受託法人餘額，非全年費用），故未列為異常，僅記錄供比對。"
N14,積穗,112,"淨值變動表（N14-8）、現金流量表（N14-9）之期末餘額與資產負債表交叉核對皆一致：現金流量表期末現金5,458,676＝資產負債表現金及銀行存款；淨值變動表113年7月31日餘額1,459,958/(524,374)/935,584＝資產負債表累積餘絀/本期餘絀/餘絀總額。"
N14,積穗,112,收支餘絀表（N14-6）收入合計、支出合計、本期稅前餘絀／本期稅後餘絀之逐項加總與差異數，全數與各細項核算一致，無四捨五入誤差。
N14,積穗,112,本學年度（112學年度）收支餘絀表無單一「本期餘絀」列，而是拆為「本期稅前餘絀」/「所得稅費用」/「本期稅後餘絀」三列（所得稅費用皆為空白＝未發生所得稅），依guide常見版面變異，未合併為一列。
N14,積穗,113,紅色關防壓住 p05/p06/p08/p09 的表頭與標題（p05 連 114 年 7 月 31 日欄的表頭與現金及銀行存款一帶）。全部以紅色通道分離（取 R 通道）判讀，並在 3–4 倍裁切下逐格確認。
N14,積穗,113,資產負債表僅取左側 114 年 7 月 31 日欄；右欄 113 年 7 月 31 日為比較期，未採用。
N14,積穗,113,"驗算全數通過：流動資產 9,100,428+52,057+10,070+4,737=9,167,292；非流動資產 380,351+7,590,898+2,935,752+271,792+3,000=11,181,793；資產總計 20,349,085=負債總額 17,898,189+餘絀總額 2,450,896；餘絀總額=累積餘絀 935,584+本期餘絀 1,515,312。"
N14,積穗,113,"收支餘絀表驗算全數通過：收入決算 21,363,539−50,450+170,414+92,854+2,314,803=23,891,160；支出預算七科目合計=22,127,806；支出決算十科目合計=22,375,848；23,891,160−22,375,848=1,515,312。八個有預算的科目執行率經重算皆與表上四捨五入值相符（如教保費 93.24%→93、人事費 87.92%→88）。差異數欄亦逐列相符，未發現 1 元捨入誤差。"
N14,積穗,113,"交叉驗證：現金流量表（p09）期末現金及約當現金餘額 $9,100,428 與資產負債表現金及銀行存款一致；期初 5,458,676 與比較期一致；營運活動各項變動數（其他應收款 (11,719)、應付帳款 (15,195)、其他應付款 1,000,089、預收款項 1,157,202 等）皆等於兩期資產負債表對應科目差額。淨值變動表（p08）114 年 7 月 31 日餘額 935,584 / 1,515,312 / 2,450,896 與資產負債表完全一致。"
N14,積穗,113,應收帳款淨額（流動資產）本期為破折號，記為 null（非 0）；比較期為 800。
N14,積穗,113,"支出科目 業務發展費、延長照顧服務支出、其他支出 的預算數為破折號 — 未編列預算，記為 null（非 0），其執行率欄同為破折號。此三項決算數合計 3,759,825 元係在無預算下支用，屬稽查發現。"
N14,積穗,113,收入四個科目（教保費收入減項、延長照顧服務收入淨額、利息收入、其他收入）預算數亦為破折號，記為 null。
N14,積穗,113,執行率欄在 收入合計、支出合計、本期稅前餘絀、所得稅費用、本期稅後餘絀 五列為完全空白（連破折號都沒有），記為 null。
N14,積穗,113,"本表無「本期餘絀」單一列，而是印成 本期稅前餘絀 / 所得稅費用 / 本期稅後餘絀 三列，依規定照抄不合併。所得稅費用預算數與決算數皆為破折號（null，非 0），故稅前=稅後=1,515,312，並與資產負債表本期餘絀相符。"
N14,積穗,113,"資產面與負債面準備金金額完全相符，無矛盾：業務發展準備金／業務發展準備 皆 7,590,898；資遣費準備金／資遣費準備 皆 380,351；代管財產／應付代管財產 皆 2,935,752；購置財產／應付購置財產 皆 271,792。非流動資產合計 11,181,793 與非流動負債合計 11,178,793 差額恰為 3,000 元，即無負債對應的存出保證金，屬合理。"
N14,積穗,113,"業務發展費決算 1,274,758 與業務發展準備金／準備兩期差額（7,590,898−6,316,140=1,274,758）完全一致；資遣費準備兩期差額 100,766 亦與該科目提撥相符。惟現金流量表未列示此等提撥（資產與負債同額增加、淨現金影響為零），符合本類報表慣例。"
N14,積穗,113,"其他收入 2,314,803 與其他支出 2,314,803 金額完全相同（均註記附註三），性質為代收代付／穿透項目，對本期餘絀無影響；建議人工確認其內容。延長照顧服務收入淨額 170,414 與延長照顧服務支出 170,264 亦幾近相等（差 150 元）。"
